,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
114,0.00017690658569335938,6.324162356428282e-06,0.0012244224548339845,1.6467528283082593e-05,7,3,2,uniform,"{'leaf_size': 7, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
6,0.00018062591552734376,7.6049173621901054e-06,0.001234579086303711,2.073030008308433e-05,5,3,2,uniform,"{'leaf_size': 5, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
330,0.00017266273498535157,3.939032827007938e-06,0.0012415409088134765,5.6067736976165496e-05,11,3,2,uniform,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
1302,0.00018181800842285157,1.2445906561293808e-05,0.0012386322021484375,2.8799701182978264e-05,29,3,2,uniform,"{'leaf_size': 29, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
978,0.00024700164794921875,0.00014099882064550037,0.003530454635620117,0.004449154265937532,23,3,2,uniform,"{'leaf_size': 23, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
1086,0.00017070770263671875,2.8129351050858734e-06,0.0012179374694824218,8.358399100108075e-06,25,3,2,uniform,"{'leaf_size': 25, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
1518,0.00017881393432617188,6.246384770894171e-06,0.0012296199798583984,1.9453319779942386e-05,33,3,2,uniform,"{'leaf_size': 33, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
1626,0.0001747608184814453,2.8887045346948547e-06,0.0012199878692626953,1.2428904822876867e-05,35,3,2,uniform,"{'leaf_size': 35, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2333141313143457,0.28516171605086693,-0.046496039636008527,0.5052248022814558,0.2716409982022463,0.18405640522145877,91,0.7797207698050727,0.6755054169267645,0.7343985939366152,0.6622568875538253,0.7098304299786095,0.7123424196401774,0.04218566647779529
760,0.0002529144287109375,0.00014509954930640203,0.0017771720886230469,0.0010791692770505336,19,3,1,uniform,"{'leaf_size': 19, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
328,0.00017976760864257812,2.1342924386854093e-05,0.0012318611145019532,3.5169900331934414e-05,11,3,1,uniform,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
868,0.00017132759094238282,3.2571852413059357e-06,0.0012269020080566406,1.9917871093903365e-05,21,3,1,uniform,"{'leaf_size': 21, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
112,0.00017461776733398437,6.656277818485959e-06,0.0012174129486083984,1.912907605813232e-05,7,3,1,uniform,"{'leaf_size': 7, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1840,0.00021800994873046874,3.975478066461119e-05,0.0013361930847167968,8.191759838872618e-05,39,3,1,uniform,"{'leaf_size': 39, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1084,0.0001861572265625,1.7326585313751727e-05,0.001245737075805664,3.185900323579801e-05,25,3,1,uniform,"{'leaf_size': 25, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
544,0.0002859592437744141,0.0002018314650254435,0.0018281936645507812,0.0011741982812669693,15,3,1,uniform,"{'leaf_size': 15, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1300,0.00017037391662597657,2.7828667567090743e-06,0.0012228012084960938,1.295593849009834e-05,29,3,1,uniform,"{'leaf_size': 29, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1624,0.0002596855163574219,0.0001345523779661151,0.0017488956451416015,0.0006032255528755964,35,3,1,uniform,"{'leaf_size': 35, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1192,0.00024523735046386717,0.00013989597718680515,0.001635599136352539,0.0008458668554170951,27,3,1,uniform,"{'leaf_size': 27, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1408,0.00017962455749511718,1.0097920503216089e-05,0.0012266159057617188,2.5944236091309715e-05,31,3,1,uniform,"{'leaf_size': 31, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1732,0.00025696754455566405,0.00014717881494510565,0.0018339157104492188,0.0011763899728646087,37,3,1,uniform,"{'leaf_size': 37, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
4,0.00018820762634277343,1.3333205986635226e-05,0.0013062477111816407,0.00012210377964560755,5,3,1,uniform,"{'leaf_size': 5, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
652,0.00025005340576171874,0.00014693150353096973,0.001800394058227539,0.0008728514743997559,17,3,1,uniform,"{'leaf_size': 17, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
1516,0.00017147064208984376,2.6394562727161495e-06,0.0012340068817138672,1.6495671321590207e-05,33,3,1,uniform,"{'leaf_size': 33, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
436,0.00017733573913574218,1.1255175233484475e-05,0.0012353897094726563,3.8693095099468174e-05,13,3,1,uniform,"{'leaf_size': 13, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
220,0.00017704963684082032,1.132184540028155e-05,0.0012247562408447266,2.455919682824057e-05,9,3,1,uniform,"{'leaf_size': 9, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
976,0.0002767086029052734,0.0001903393100925786,0.001732015609741211,0.0010062378622754616,23,3,1,uniform,"{'leaf_size': 23, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.4490132550669373,0.5483870967741935,0.2408233417864861,-0.031943828249996996,0.6201240372124043,0.36528078051800483,0.2361191138794606,1,0.7797207698050727,0.7060363579506429,0.7401612180886957,0.6370803180329512,0.7125632697051901,0.7151123867165106,0.04686056584626898
