2022-11-24 03:05:58,126 | INFO | Threshold of 10.00 provides Large bucket size: 19, Small Bucket size: 45, Extra Bucket size: 9
2022-11-24 07:21:47,485 | INFO | Training Finished.
2022-11-24 07:21:47,488 | INFO | Training Accuracy: 0.759, Training MCC: 0.514, Validation Accuracy: 0.467, Validation MCC: -0.159, Fold: 2
2022-11-24 07:21:47,488 | INFO | Training:
2022-11-24 07:21:47,612 | INFO | Training Finished.
2022-11-24 07:21:47,616 | INFO | Training Accuracy: 0.793, Training MCC: 0.595, Validation Accuracy: 0.600, Validation MCC: 0.159, Fold: 3
2022-11-24 07:21:47,616 | INFO | Training:
2022-11-24 07:21:47,660 | INFO | Training Finished.
2022-11-24 07:21:47,663 | INFO | Training Accuracy: 0.707, Training MCC: 0.390, Validation Accuracy: 0.733, Validation MCC: 0.476, Fold: 4
2022-11-24 07:21:47,663 | INFO | Training:
2022-11-24 07:21:47,742 | INFO | Training Finished.
2022-11-24 07:21:47,745 | INFO | Training Accuracy: 0.724, Training MCC: 0.437, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 5
2022-11-24 07:21:47,745 | INFO | AVG Training Accuracy: 0.741, AVG Training MCC: 0.473, AVG Validation Accuracy: 0.627, AVG Validation MCC: 0.231

2022-11-24 07:21:47,746 | INFO | PCA Starting
2022-11-24 07:21:47,888 | INFO | Selecting 44 principal components making up 95% of the variance.

2022-11-24 07:21:47,888 | INFO | PCA Finished
2022-11-24 07:21:47,888 | INFO | GridSearchCV Starting
2022-11-24 07:25:59,430 | INFO | Best parameter set: {'alpha': 0.0, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 20, 'subsample': 0.5}
2022-11-24 07:25:59,431 | INFO | -------------------------

2022-11-24 07:25:59,437 | INFO | Train MCC Score: 0.678.  StDev for Train MCC: 0.049.  Test MCC Score: 0.278.  StDev for Test MCC: 0.197.

2022-11-24 07:25:59,440 | INFO | Training:
2022-11-24 07:26:00,025 | INFO | Training Finished.
2022-11-24 07:26:00,041 | INFO | Training Accuracy: 0.776, Training MCC: 0.550, Validation Accuracy: 0.733, Validation MCC: 0.498, Fold: 1
2022-11-24 07:26:00,041 | INFO | Training:
2022-11-24 07:26:00,112 | INFO | Training Finished.
2022-11-24 07:26:00,115 | INFO | Training Accuracy: 0.897, Training MCC: 0.805, Validation Accuracy: 0.467, Validation MCC: -0.159, Fold: 2
2022-11-24 07:26:00,115 | INFO | Training:
2022-11-24 07:26:00,157 | INFO | Training Finished.
2022-11-24 07:26:00,160 | INFO | Training Accuracy: 0.845, Training MCC: 0.699, Validation Accuracy: 0.600, Validation MCC: 0.159, Fold: 3
2022-11-24 07:26:00,160 | INFO | Training:
2022-11-24 07:26:00,214 | INFO | Training Finished.
2022-11-24 07:26:00,222 | INFO | Training Accuracy: 0.862, Training MCC: 0.742, Validation Accuracy: 0.733, Validation MCC: 0.494, Fold: 4
2022-11-24 07:26:00,223 | INFO | Training:
2022-11-24 07:26:01,057 | INFO | Training Finished.
2022-11-24 07:26:01,060 | INFO | Training Accuracy: 0.845, Training MCC: 0.707, Validation Accuracy: 0.667, Validation MCC: 0.311, Fold: 5
2022-11-24 07:26:01,060 | INFO | AVG Training Accuracy: 0.845, AVG Training MCC: 0.701, AVG Validation Accuracy: 0.640, AVG Validation MCC: 0.261

2022-11-24 07:26:01,061 | INFO | PCA Starting
2022-11-24 07:26:01,129 | INFO | Selecting 71 principal components making up 100% of the variance.

2022-11-24 07:26:01,130 | INFO | PCA Finished
2022-11-24 07:26:01,130 | INFO | GridSearchCV Starting
2022-11-24 07:31:32,754 | INFO | Best parameter set: {'alpha': 0.0, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 11, 'subsample': 0.5}
2022-11-24 07:31:32,754 | INFO | -------------------------

2022-11-24 07:31:32,760 | INFO | Train MCC Score: 0.732.  StDev for Train MCC: 0.064.  Test MCC Score: 0.285.  StDev for Test MCC: 0.123.

2022-11-24 07:31:32,763 | INFO | Training:
2022-11-24 07:31:32,790 | INFO | Training Finished.
2022-11-24 07:31:32,794 | INFO | Training Accuracy: 0.810, Training MCC: 0.626, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 1
2022-11-24 07:31:32,794 | INFO | Training:
2022-11-24 07:31:32,820 | INFO | Training Finished.
2022-11-24 07:31:32,823 | INFO | Training Accuracy: 0.845, Training MCC: 0.700, Validation Accuracy: 0.400, Validation MCC: -0.239, Fold: 2
2022-11-24 07:31:32,824 | INFO | Training:
2022-11-24 07:31:32,852 | INFO | Training Finished.
2022-11-24 07:31:32,855 | INFO | Training Accuracy: 0.845, Training MCC: 0.702, Validation Accuracy: 0.667, Validation MCC: 0.311, Fold: 3
2022-11-24 07:31:32,855 | INFO | Training:
2022-11-24 07:31:32,880 | INFO | Training Finished.
2022-11-24 07:31:32,883 | INFO | Training Accuracy: 0.776, Training MCC: 0.559, Validation Accuracy: 0.667, Validation MCC: 0.330, Fold: 4
2022-11-24 07:31:32,883 | INFO | Training:
2022-11-24 07:31:32,909 | INFO | Training Finished.
2022-11-24 07:31:32,912 | INFO | Training Accuracy: 0.879, Training MCC: 0.773, Validation Accuracy: 0.600, Validation MCC: 0.125, Fold: 5
2022-11-24 07:31:32,912 | INFO | AVG Training Accuracy: 0.831, AVG Training MCC: 0.672, AVG Validation Accuracy: 0.600, AVG Validation MCC: 0.173

2022-11-24 07:31:32,918 | INFO | Random Forest Classifier Results:

2022-11-24 07:31:32,919 | INFO | GridSearchCV Starting
2022-11-24 07:32:46,562 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 3}
2022-11-24 07:32:46,562 | INFO | -------------------------

2022-11-24 07:32:46,564 | INFO | Train MCC Score: 0.624.  StDev for Train MCC: 0.075.  Test MCC Score: 0.490.  StDev for Test MCC: 0.106.

2022-11-24 07:32:46,564 | INFO | Training:
2022-11-24 07:32:46,570 | INFO | Training Finished.
2022-11-24 07:32:46,575 | INFO | Training Accuracy: 0.845, Training MCC: 0.698, Validation Accuracy: 0.733, Validation MCC: 0.484, Fold: 1
2022-11-24 07:32:46,575 | INFO | Training:
2022-11-24 07:32:46,581 | INFO | Training Finished.
2022-11-24 07:32:46,586 | INFO | Training Accuracy: 0.845, Training MCC: 0.699, Validation Accuracy: 0.733, Validation MCC: 0.493, Fold: 2
2022-11-24 07:32:46,586 | INFO | Training:
2022-11-24 07:32:46,591 | INFO | Training Finished.
2022-11-24 07:32:46,596 | INFO | Training Accuracy: 0.776, Training MCC: 0.549, Validation Accuracy: 0.533, Validation MCC: 0.130, Fold: 3
2022-11-24 07:32:46,597 | INFO | Training:
2022-11-24 07:32:46,603 | INFO | Training Finished.
2022-11-24 07:32:46,608 | INFO | Training Accuracy: 0.810, Training MCC: 0.652, Validation Accuracy: 0.667, Validation MCC: 0.361, Fold: 4
2022-11-24 07:32:46,609 | INFO | Training:
2022-11-24 07:32:46,614 | INFO | Training Finished.
2022-11-24 07:32:46,620 | INFO | Training Accuracy: 0.828, Training MCC: 0.669, Validation Accuracy: 0.600, Validation MCC: 0.259, Fold: 5
2022-11-24 07:32:46,620 | INFO | AVG Training Accuracy: 0.821, AVG Training MCC: 0.653, AVG Validation Accuracy: 0.653, AVG Validation MCC: 0.345

2022-11-24 07:32:46,621 | INFO | Forward Selection Starting
2022-11-24 09:08:14,154 | INFO | Forward Selection Finished
2022-11-24 09:08:14,157 | INFO | SFS only results:

2022-11-24 09:08:14,157 | INFO | GridSearchCV Starting
2022-11-24 09:09:10,436 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 3}
2022-11-24 09:09:10,436 | INFO | -------------------------

2022-11-24 09:09:10,437 | INFO | Train MCC Score: 0.721.  StDev for Train MCC: 0.041.  Test MCC Score: 0.597.  StDev for Test MCC: 0.264.

2022-11-24 09:09:10,438 | INFO | Training:
2022-11-24 09:09:10,441 | INFO | Training Finished.
2022-11-24 09:09:10,445 | INFO | Training Accuracy: 0.845, Training MCC: 0.700, Validation Accuracy: 0.600, Validation MCC: 0.336, Fold: 1
2022-11-24 09:09:10,445 | INFO | Training:
2022-11-24 09:09:10,448 | INFO | Training Finished.
2022-11-24 09:09:10,452 | INFO | Training Accuracy: 0.914, Training MCC: 0.838, Validation Accuracy: 0.667, Validation MCC: 0.363, Fold: 2
2022-11-24 09:09:10,452 | INFO | Training:
2022-11-24 09:09:10,455 | INFO | Training Finished.
2022-11-24 09:09:10,459 | INFO | Training Accuracy: 0.862, Training MCC: 0.734, Validation Accuracy: 0.467, Validation MCC: -0.134, Fold: 3
2022-11-24 09:09:10,459 | INFO | Training:
2022-11-24 09:09:10,462 | INFO | Training Finished.
2022-11-24 09:09:10,466 | INFO | Training Accuracy: 0.828, Training MCC: 0.663, Validation Accuracy: 0.733, Validation MCC: 0.594, Fold: 4
2022-11-24 09:09:10,466 | INFO | Training:
2022-11-24 09:09:10,469 | INFO | Training Finished.
2022-11-24 09:09:10,472 | INFO | Training Accuracy: 0.931, Training MCC: 0.870, Validation Accuracy: 0.800, Validation MCC: 0.629, Fold: 5
2022-11-24 09:09:10,473 | INFO | AVG Training Accuracy: 0.876, AVG Training MCC: 0.761, AVG Validation Accuracy: 0.653, AVG Validation MCC: 0.358

2022-11-24 09:09:10,474 | INFO | Results after PCA:
2022-11-24 09:09:10,474 | INFO | ------------------

2022-11-24 09:09:10,474 | INFO | PCA Starting
2022-11-24 09:09:10,538 | INFO | Selecting 22 principal components making up 75% of the variance.

2022-11-24 09:09:10,538 | INFO | PCA Finished
2022-11-24 09:09:10,539 | INFO | GridSearchCV Starting
2022-11-24 09:09:49,041 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 9}
2022-11-24 09:09:49,041 | INFO | -------------------------

2022-11-24 09:09:49,043 | INFO | Train MCC Score: 0.842.  StDev for Train MCC: 0.027.  Test MCC Score: 0.515.  StDev for Test MCC: 0.188.

2022-11-24 09:09:49,043 | INFO | Training:
2022-11-24 09:09:49,049 | INFO | Training Finished.
2022-11-24 09:09:49,052 | INFO | Training Accuracy: 0.914, Training MCC: 0.839, Validation Accuracy: 0.667, Validation MCC: 0.330, Fold: 1
2022-11-24 09:09:49,052 | INFO | Training:
2022-11-24 09:09:49,058 | INFO | Training Finished.
2022-11-24 09:09:49,061 | INFO | Training Accuracy: 0.914, Training MCC: 0.839, Validation Accuracy: 0.600, Validation MCC: 0.159, Fold: 2
2022-11-24 09:09:49,061 | INFO | Training:
2022-11-24 09:09:49,067 | INFO | Training Finished.
2022-11-24 09:09:49,069 | INFO | Training Accuracy: 0.931, Training MCC: 0.869, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 3
2022-11-24 09:09:49,069 | INFO | Training:
2022-11-24 09:09:49,075 | INFO | Training Finished.
2022-11-24 09:09:49,077 | INFO | Training Accuracy: 0.931, Training MCC: 0.870, Validation Accuracy: 0.667, Validation MCC: 0.389, Fold: 4
2022-11-24 09:09:49,077 | INFO | Training:
2022-11-24 09:09:49,083 | INFO | Training Finished.
2022-11-24 09:09:49,086 | INFO | Training Accuracy: 0.931, Training MCC: 0.872, Validation Accuracy: 0.600, Validation MCC: 0.191, Fold: 5
2022-11-24 09:09:49,086 | INFO | AVG Training Accuracy: 0.924, AVG Training MCC: 0.858, AVG Validation Accuracy: 0.640, AVG Validation MCC: 0.282

2022-11-24 09:09:49,087 | INFO | PCA Starting
2022-11-24 09:09:49,132 | INFO | Selecting 26 principal components making up 80% of the variance.

2022-11-24 09:09:49,133 | INFO | PCA Finished
2022-11-24 09:09:49,133 | INFO | GridSearchCV Starting
2022-11-24 09:10:28,756 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 13}
2022-11-24 09:10:28,757 | INFO | -------------------------

2022-11-24 09:10:28,758 | INFO | Train MCC Score: 0.887.  StDev for Train MCC: 0.071.  Test MCC Score: 0.543.  StDev for Test MCC: 0.151.

2022-11-24 09:10:28,758 | INFO | Training:
2022-11-24 09:10:28,766 | INFO | Training Finished.
2022-11-24 09:10:28,769 | INFO | Training Accuracy: 0.897, Training MCC: 0.812, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 1
2022-11-24 09:10:28,769 | INFO | Training:
2022-11-24 09:10:28,776 | INFO | Training Finished.
2022-11-24 09:10:28,779 | INFO | Training Accuracy: 0.931, Training MCC: 0.874, Validation Accuracy: 0.667, Validation MCC: 0.330, Fold: 2
2022-11-24 09:10:28,779 | INFO | Training:
2022-11-24 09:10:28,786 | INFO | Training Finished.
2022-11-24 09:10:28,789 | INFO | Training Accuracy: 0.983, Training MCC: 0.968, Validation Accuracy: 0.533, Validation MCC: 0.141, Fold: 3
2022-11-24 09:10:28,790 | INFO | Training:
2022-11-24 09:10:28,797 | INFO | Training Finished.
2022-11-24 09:10:28,800 | INFO | Training Accuracy: 0.931, Training MCC: 0.870, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 4
2022-11-24 09:10:28,800 | INFO | Training:
2022-11-24 09:10:28,808 | INFO | Training Finished.
2022-11-24 09:10:28,811 | INFO | Training Accuracy: 0.914, Training MCC: 0.841, Validation Accuracy: 0.600, Validation MCC: 0.000, Fold: 5
2022-11-24 09:10:28,811 | INFO | AVG Training Accuracy: 0.931, AVG Training MCC: 0.873, AVG Validation Accuracy: 0.627, AVG Validation MCC: 0.230

2022-11-24 09:10:28,812 | INFO | PCA Starting
2022-11-24 09:10:28,860 | INFO | Selecting 31 principal components making up 85% of the variance.

2022-11-24 09:10:28,861 | INFO | PCA Finished
2022-11-24 09:10:28,861 | INFO | GridSearchCV Starting
2022-11-24 09:11:08,632 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 24}
2022-11-24 09:11:08,632 | INFO | -------------------------

2022-11-24 09:11:08,633 | INFO | Train MCC Score: 0.893.  StDev for Train MCC: 0.033.  Test MCC Score: 0.454.  StDev for Test MCC: 0.103.

2022-11-24 09:11:08,634 | INFO | Training:
2022-11-24 09:11:08,646 | INFO | Training Finished.
2022-11-24 09:11:08,649 | INFO | Training Accuracy: 0.948, Training MCC: 0.905, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 1
2022-11-24 09:11:08,649 | INFO | Training:
2022-11-24 09:11:08,662 | INFO | Training Finished.
2022-11-24 09:11:08,665 | INFO | Training Accuracy: 0.914, Training MCC: 0.839, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 2
2022-11-24 09:11:08,665 | INFO | Training:
2022-11-24 09:11:08,677 | INFO | Training Finished.
2022-11-24 09:11:08,680 | INFO | Training Accuracy: 0.914, Training MCC: 0.841, Validation Accuracy: 0.600, Validation MCC: 0.175, Fold: 3
2022-11-24 09:11:08,680 | INFO | Training:
2022-11-24 09:11:08,692 | INFO | Training Finished.
2022-11-24 09:11:08,695 | INFO | Training Accuracy: 0.948, Training MCC: 0.905, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 4
2022-11-24 09:11:08,695 | INFO | Training:
2022-11-24 09:11:08,707 | INFO | Training Finished.
2022-11-24 09:11:08,711 | INFO | Training Accuracy: 0.931, Training MCC: 0.872, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 5
2022-11-24 09:11:08,711 | INFO | AVG Training Accuracy: 0.931, AVG Training MCC: 0.872, AVG Validation Accuracy: 0.653, AVG Validation MCC: 0.307

2022-11-24 09:11:08,712 | INFO | PCA Starting
2022-11-24 09:11:08,768 | INFO | Selecting 37 principal components making up 90% of the variance.

2022-11-24 09:11:08,768 | INFO | PCA Finished
2022-11-24 09:11:08,768 | INFO | GridSearchCV Starting
2022-11-24 09:11:49,559 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 8}
2022-11-24 09:11:49,560 | INFO | -------------------------

2022-11-24 09:11:49,561 | INFO | Train MCC Score: 0.930.  StDev for Train MCC: 0.012.  Test MCC Score: 0.458.  StDev for Test MCC: 0.145.

2022-11-24 09:11:49,561 | INFO | Training:
2022-11-24 09:11:49,566 | INFO | Training Finished.
2022-11-24 09:11:49,569 | INFO | Training Accuracy: 0.966, Training MCC: 0.936, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 1
2022-11-24 09:11:49,569 | INFO | Training:
2022-11-24 09:11:49,574 | INFO | Training Finished.
2022-11-24 09:11:49,576 | INFO | Training Accuracy: 0.983, Training MCC: 0.968, Validation Accuracy: 0.600, Validation MCC: 0.175, Fold: 2
2022-11-24 09:11:49,576 | INFO | Training:
2022-11-24 09:11:49,581 | INFO | Training Finished.
2022-11-24 09:11:49,584 | INFO | Training Accuracy: 0.966, Training MCC: 0.936, Validation Accuracy: 0.600, Validation MCC: 0.000, Fold: 3
2022-11-24 09:11:49,584 | INFO | Training:
2022-11-24 09:11:49,589 | INFO | Training Finished.
2022-11-24 09:11:49,591 | INFO | Training Accuracy: 0.983, Training MCC: 0.968, Validation Accuracy: 0.533, Validation MCC: 0.130, Fold: 4
2022-11-24 09:11:49,591 | INFO | Training:
2022-11-24 09:11:49,596 | INFO | Training Finished.
2022-11-24 09:11:49,598 | INFO | Training Accuracy: 0.966, Training MCC: 0.935, Validation Accuracy: 0.533, Validation MCC: 0.104, Fold: 5
2022-11-24 09:11:49,598 | INFO | AVG Training Accuracy: 0.972, AVG Training MCC: 0.949, AVG Validation Accuracy: 0.587, AVG Validation MCC: 0.150

2022-11-24 09:11:49,599 | INFO | PCA Starting
2022-11-24 09:11:49,645 | INFO | Selecting 45 principal components making up 95% of the variance.

2022-11-24 09:11:49,645 | INFO | PCA Finished
2022-11-24 09:11:49,645 | INFO | GridSearchCV Starting
2022-11-24 09:12:31,425 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 6}
2022-11-24 09:12:31,426 | INFO | -------------------------

2022-11-24 09:12:31,427 | INFO | Train MCC Score: 0.769.  StDev for Train MCC: 0.026.  Test MCC Score: 0.489.  StDev for Test MCC: 0.267.

2022-11-24 09:12:31,427 | INFO | Training:
2022-11-24 09:12:31,432 | INFO | Training Finished.
2022-11-24 09:12:31,434 | INFO | Training Accuracy: 0.914, Training MCC: 0.838, Validation Accuracy: 0.800, Validation MCC: 0.622, Fold: 1
2022-11-24 09:12:31,434 | INFO | Training:
2022-11-24 09:12:31,439 | INFO | Training Finished.
2022-11-24 09:12:31,442 | INFO | Training Accuracy: 0.966, Training MCC: 0.939, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 2
2022-11-24 09:12:31,442 | INFO | Training:
2022-11-24 09:12:31,447 | INFO | Training Finished.
2022-11-24 09:12:31,449 | INFO | Training Accuracy: 0.897, Training MCC: 0.803, Validation Accuracy: 0.600, Validation MCC: 0.225, Fold: 3
2022-11-24 09:12:31,449 | INFO | Training:
2022-11-24 09:12:31,454 | INFO | Training Finished.
2022-11-24 09:12:31,457 | INFO | Training Accuracy: 0.966, Training MCC: 0.936, Validation Accuracy: 0.467, Validation MCC: -0.045, Fold: 4
2022-11-24 09:12:31,457 | INFO | Training:
2022-11-24 09:12:31,461 | INFO | Training Finished.
2022-11-24 09:12:31,463 | INFO | Training Accuracy: 0.983, Training MCC: 0.968, Validation Accuracy: 0.600, Validation MCC: 0.233, Fold: 5
2022-11-24 09:12:31,463 | INFO | AVG Training Accuracy: 0.945, AVG Training MCC: 0.897, AVG Validation Accuracy: 0.627, AVG Validation MCC: 0.275

2022-11-24 09:12:31,464 | INFO | PCA Starting
2022-11-24 09:12:31,503 | INFO | Selecting 73 principal components making up 100% of the variance.

2022-11-24 09:12:31,503 | INFO | PCA Finished
2022-11-24 09:12:31,503 | INFO | GridSearchCV Starting
2022-11-24 09:13:17,190 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 5}
2022-11-24 09:13:17,191 | INFO | -------------------------

2022-11-24 09:13:17,192 | INFO | Train MCC Score: 0.905.  StDev for Train MCC: 0.029.  Test MCC Score: 0.451.  StDev for Test MCC: 0.209.

2022-11-24 09:13:17,192 | INFO | Training:
2022-11-24 09:13:17,197 | INFO | Training Finished.
2022-11-24 09:13:17,200 | INFO | Training Accuracy: 0.966, Training MCC: 0.936, Validation Accuracy: 0.600, Validation MCC: 0.085, Fold: 1
2022-11-24 09:13:17,200 | INFO | Training:
2022-11-24 09:13:17,205 | INFO | Training Finished.
2022-11-24 09:13:17,208 | INFO | Training Accuracy: 0.948, Training MCC: 0.902, Validation Accuracy: 0.600, Validation MCC: 0.085, Fold: 2
2022-11-24 09:13:17,208 | INFO | Training:
2022-11-24 09:13:17,212 | INFO | Training Finished.
2022-11-24 09:13:17,215 | INFO | Training Accuracy: 0.914, Training MCC: 0.836, Validation Accuracy: 0.533, Validation MCC: -0.062, Fold: 3
2022-11-24 09:13:17,215 | INFO | Training:
2022-11-24 09:13:17,219 | INFO | Training Finished.
2022-11-24 09:13:17,222 | INFO | Training Accuracy: 0.879, Training MCC: 0.779, Validation Accuracy: 0.667, Validation MCC: 0.318, Fold: 4
2022-11-24 09:13:17,222 | INFO | Training:
2022-11-24 09:13:17,226 | INFO | Training Finished.
2022-11-24 09:13:17,229 | INFO | Training Accuracy: 0.966, Training MCC: 0.936, Validation Accuracy: 0.667, Validation MCC: 0.373, Fold: 5
2022-11-24 09:13:17,229 | INFO | AVG Training Accuracy: 0.934, AVG Training MCC: 0.878, AVG Validation Accuracy: 0.613, AVG Validation MCC: 0.160

2022-11-24 09:13:17,235 | INFO | KNN Classifier Results:

2022-11-24 09:13:17,235 | INFO | GridSearchCV Starting
2022-11-24 09:13:34,635 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}
2022-11-24 09:13:34,635 | INFO | -------------------------

2022-11-24 09:13:34,636 | INFO | Train MCC Score: 0.448.  StDev for Train MCC: 0.083.  Test MCC Score: 0.173.  StDev for Test MCC: 0.140.

2022-11-24 09:13:34,636 | INFO | Training:
2022-11-24 09:13:34,639 | INFO | Training Finished.
2022-11-24 09:13:34,714 | INFO | Training Accuracy: 0.690, Training MCC: 0.338, Validation Accuracy: 0.733, Validation MCC: 0.498, Fold: 1
2022-11-24 09:13:34,714 | INFO | Training:
2022-11-24 09:13:34,717 | INFO | Training Finished.
2022-11-24 09:13:34,729 | INFO | Training Accuracy: 0.741, Training MCC: 0.471, Validation Accuracy: 0.667, Validation MCC: 0.311, Fold: 2
2022-11-24 09:13:34,729 | INFO | Training:
2022-11-24 09:13:34,733 | INFO | Training Finished.
2022-11-24 09:13:34,752 | INFO | Training Accuracy: 0.724, Training MCC: 0.445, Validation Accuracy: 0.733, Validation MCC: 0.513, Fold: 3
2022-11-24 09:13:34,752 | INFO | Training:
2022-11-24 09:13:34,755 | INFO | Training Finished.
2022-11-24 09:13:34,767 | INFO | Training Accuracy: 0.672, Training MCC: 0.286, Validation Accuracy: 0.667, Validation MCC: 0.339, Fold: 4
2022-11-24 09:13:34,768 | INFO | Training:
2022-11-24 09:13:34,770 | INFO | Training Finished.
2022-11-24 09:13:34,785 | INFO | Training Accuracy: 0.759, Training MCC: 0.524, Validation Accuracy: 0.600, Validation MCC: 0.085, Fold: 5
2022-11-24 09:13:34,785 | INFO | AVG Training Accuracy: 0.717, AVG Training MCC: 0.413, AVG Validation Accuracy: 0.680, AVG Validation MCC: 0.349

2022-11-24 09:13:34,786 | INFO | Forward Selection Starting
2022-11-24 10:30:06,274 | INFO | Forward Selection Finished
2022-11-24 10:30:06,278 | INFO | SFS only results:

2022-11-24 10:30:06,278 | INFO | GridSearchCV Starting
2022-11-24 10:30:21,848 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}
2022-11-24 10:30:21,849 | INFO | -------------------------

2022-11-24 10:30:21,850 | INFO | Train MCC Score: 0.683.  StDev for Train MCC: 0.077.  Test MCC Score: 0.619.  StDev for Test MCC: 0.182.

2022-11-24 10:30:21,850 | INFO | Training:
2022-11-24 10:30:21,854 | INFO | Training Finished.
2022-11-24 10:30:21,976 | INFO | Training Accuracy: 0.879, Training MCC: 0.779, Validation Accuracy: 0.800, Validation MCC: 0.639, Fold: 1
2022-11-24 10:30:21,976 | INFO | Training:
2022-11-24 10:30:21,978 | INFO | Training Finished.
2022-11-24 10:30:22,112 | INFO | Training Accuracy: 0.793, Training MCC: 0.612, Validation Accuracy: 0.733, Validation MCC: 0.540, Fold: 2
2022-11-24 10:30:22,112 | INFO | Training:
2022-11-24 10:30:22,114 | INFO | Training Finished.
2022-11-24 10:30:22,254 | INFO | Training Accuracy: 0.862, Training MCC: 0.747, Validation Accuracy: 0.600, Validation MCC: 0.363, Fold: 3
2022-11-24 10:30:22,254 | INFO | Training:
2022-11-24 10:30:22,256 | INFO | Training Finished.
2022-11-24 10:30:22,388 | INFO | Training Accuracy: 0.879, Training MCC: 0.777, Validation Accuracy: 0.733, Validation MCC: 0.501, Fold: 4
2022-11-24 10:30:22,388 | INFO | Training:
2022-11-24 10:30:22,390 | INFO | Training Finished.
2022-11-24 10:30:22,520 | INFO | Training Accuracy: 0.914, Training MCC: 0.842, Validation Accuracy: 0.667, Validation MCC: 0.381, Fold: 5
2022-11-24 10:30:22,520 | INFO | AVG Training Accuracy: 0.866, AVG Training MCC: 0.751, AVG Validation Accuracy: 0.707, AVG Validation MCC: 0.485

2022-11-24 10:30:22,523 | INFO | Results after PCA:
2022-11-24 10:30:22,523 | INFO | ------------------

2022-11-24 10:30:22,523 | INFO | PCA Starting
2022-11-24 10:30:24,019 | INFO | Selecting 21 principal components making up 75% of the variance.

2022-11-24 10:30:24,020 | INFO | PCA Finished
2022-11-24 10:30:24,020 | INFO | GridSearchCV Starting
2022-11-24 10:30:32,528 | INFO | Best parameter set: {'leaf_size': 5, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}
2022-11-24 10:30:32,528 | INFO | -------------------------

2022-11-24 10:30:32,529 | INFO | Train MCC Score: 0.614.  StDev for Train MCC: 0.031.  Test MCC Score: 0.284.  StDev for Test MCC: 0.186.

2022-11-24 10:30:32,530 | INFO | Training:
2022-11-24 10:30:32,531 | INFO | Training Finished.
2022-11-24 10:30:32,657 | INFO | Training Accuracy: 0.741, Training MCC: 0.516, Validation Accuracy: 0.800, Validation MCC: 0.632, Fold: 1
2022-11-24 10:30:32,657 | INFO | Training:
2022-11-24 10:30:32,658 | INFO | Training Finished.
2022-11-24 10:30:32,786 | INFO | Training Accuracy: 0.776, Training MCC: 0.578, Validation Accuracy: 0.600, Validation MCC: 0.175, Fold: 2
2022-11-24 10:30:32,786 | INFO | Training:
2022-11-24 10:30:32,787 | INFO | Training Finished.
2022-11-24 10:30:32,861 | INFO | Training Accuracy: 0.793, Training MCC: 0.599, Validation Accuracy: 0.533, Validation MCC: 0.119, Fold: 3
2022-11-24 10:30:32,861 | INFO | Training:
2022-11-24 10:30:32,862 | INFO | Training Finished.
2022-11-24 10:30:32,872 | INFO | Training Accuracy: 0.759, Training MCC: 0.545, Validation Accuracy: 0.600, Validation MCC: 0.263, Fold: 4
2022-11-24 10:30:32,872 | INFO | Training:
2022-11-24 10:30:32,873 | INFO | Training Finished.
